,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
3578,2025-01-18,Western Ky.,57,Middle Tenn.,71,Middle Tenn.,132.1357421875,-14,122.1357421875
3579,2025-01-18,California Baptist,60,Abilene Christian,54,Abilene Christian,107.1875,6,137.1875
3580,2025-01-18,Eastern Wash.,76,Idaho,83,Idaho,110.625,-7,107.625
3581,2025-01-18,New Mexico St.,60,Liberty,68,Liberty,132.5625,-8,128.5625
3582,2025-01-18,Cal St. Fullerton,83,Long Beach St.,67,Long Beach St.,101.625,16,141.625
3583,2025-01-18,Bellarmine,69,Eastern Ky.,72,Eastern Ky.,118.0,-3,119.0
3584,2025-01-18,Rider,64,Marist,57,Marist,120.75,7,151.75
3585,2025-01-18,Duke,88,Boston College,63,Boston College,115.421875,25,164.421875
3586,2025-01-18,UC San Diego,81,UC Riverside,85,UC Riverside,125.35546875,-4,125.35546875
3587,2025-01-18,St. John's (NY),79,Seton Hall,51,Seton Hall,113.146484375,28,165.146484375
3588,2025-01-18,Southern Utah,52,Seattle U,75,Seattle U,114.1171875,-23,95.1171875
3589,2025-01-18,Montana,61,Idaho St.,86,Idaho St.,117.65625,-25,96.65625
3590,2025-01-18,UNLV,76,San Diego St.,68,San Diego St.,136.78515625,8,168.78515625
3591,2025-01-18,Denver,62,St. Thomas (MN),74,St. Thomas (MN),122.375,-12,114.375
3592,2025-01-18,Portland St.,80,Northern Ariz.,69,Northern Ariz.,111.625,11,146.625
3593,2025-01-18,Sacramento St.,64,Northern Colo.,68,Northern Colo.,120.59375,-4,120.59375
3594,2025-01-18,Tarleton St.,64,Grand Canyon,88,Grand Canyon,127.3125,-24,107.3125
3595,2025-01-18,LSU,57,Texas A&M,68,Texas A&M,152.0,-11,145.0
3596,2025-01-18,Santa Clara,103,Gonzaga,99,Gonzaga,148.0,4,176.0
3597,2025-01-18,San Diego,70,LMU (CA),77,LMU (CA),120.0,-7,117.0
3598,2025-01-18,Montana St.,80,Weber St.,71,Weber St.,101.083984375,9,134.083984375
3599,2025-01-18,BYU,72,Utah,73,Utah,133.25,-1,136.25
3600,2025-01-18,Cal Poly,71,UC Irvine,101,UC Irvine,144.091796875,-30,118.091796875
3601,2025-01-18,Oregon St.,70,San Francisco,81,San Francisco,139.1875,-11,132.1875
3602,2025-01-18,Saint Mary's (CA),74,Pepperdine,50,Pepperdine,115.25,24,163.25
3603,2025-01-19,CSU Bakersfield,70,Hawaii,81,Hawaii,119.041015625,-11,112.041015625
3604,2025-01-19,Nebraska,66,Maryland,69,Maryland,149.4833984375,-3,150.4833984375
3605,2025-01-19,Illinois,78,Michigan St.,80,Michigan St.,152.59375,-2,154.59375
3606,2025-01-19,Youngstown St.,73,Green Bay,69,Green Bay,100.421875,4,128.421875
3607,2025-01-19,Tulane,77,Temple,80,Temple,127.4609375,-3,128.4609375
3608,2025-01-19,Rice,73,Fla. Atlantic,75,Fla. Atlantic,128.5,-2,130.5
3609,2025-01-19,Cleveland St.,73,IU Indy,62,IU Indy,107.02734375,11,142.02734375
3610,2025-01-19,Northwestern,76,Michigan,80,Michigan,154.65625,-4,154.65625
3611,2025-01-19,La Salle,60,Massachusetts,82,Massachusetts,115.0,-22,97.0
3612,2025-01-19,Robert Morris,81,Milwaukee,79,Milwaukee,119.75,2,145.75
3613,2025-01-19,Memphis,77,Charlotte,68,Charlotte,112.8310546875,9,145.8310546875
3614,2025-01-19,TCU,74,Baylor,71,Baylor,147.0,3,174.0
3615,2025-01-20,William & Mary,74,UNCW,85,UNCW,134.181640625,-11,127.181640625
3616,2025-01-20,Saint Francis,68,Wagner,70,Wagner,99.7099609375,-2,101.7099609375
3617,2025-01-20,Brown,83,Cornell,82,Cornell,123.46484375,1,148.46484375
3618,2025-01-20,Columbia,67,Princeton,71,Princeton,124.78515625,-4,124.78515625
3619,2025-01-20,Penn,82,Harvard,67,Harvard,103.296875,15,142.296875
3620,2025-01-20,Mercyhurst,63,LIU,72,LIU,103.1171875,-9,98.1171875
3621,2025-01-20,Southeastern La.,76,East Texas A&M,68,East Texas A&M,101.0,8,133.0
3622,2025-01-20,New Orleans,61,Northwestern St.,73,Northwestern St.,113.0,-12,105.0
3623,2025-01-20,Dartmouth,67,Yale,83,Yale,136.546875,-16,124.546875
3624,2025-01-20,Alcorn,78,Prairie View,70,Prairie View,94.0,8,126.0
3625,2025-01-20,Lamar University,78,Nicholls,74,Nicholls,120.5810546875,4,148.5810546875
3626,2025-01-20,Hofstra,55,Drexel,60,Drexel,118.287109375,-5,117.287109375
3627,2025-01-20,SFA,59,McNeese,79,McNeese,135.25,-20,119.25
3628,2025-01-20,Jackson St.,73,Texas Southern,81,Texas Southern,101.25,-8,97.25
3629,2025-01-20,Morehouse,79,Howard,76,Howard,112.25,3,139.25
3630,2025-01-20,UTRGV,85,UIW,78,UIW,106.375,7,137.375
3631,2025-01-20,Fresno St.,67,New Mexico,95,New Mexico,143.5,-28,119.5
3632,2025-01-20,Washington Adventist,42,Norfolk St.,105,Norfolk St.,121.173828125,-63,62.173828125
3633,2025-01-20,Georgetown,64,Villanova,63,Villanova,134.673828125,1,159.673828125
3634,2025-01-20,Rutgers,72,Penn St.,80,Penn St.,139.1796875,-8,135.1796875
3635,2025-01-20,Ark.-Pine Bluff,64,Bethune-Cookman,73,Bethune-Cookman,110.28125,-9,105.28125
3636,2025-01-20,Bucknell,80,Colgate,87,Colgate,107.1796875,-7,104.1796875
3637,2025-01-20,FDU,58,Chicago St.,48,Chicago St.,93.703125,10,127.703125
3638,2025-01-20,A&M-Corpus Christi,72,Houston Christian,76,Houston Christian,109.046875,-4,109.046875
3639,2025-01-20,Mississippi Val.,53,Florida A&M,83,Florida A&M,108.2421875,-30,82.2421875
3640,2025-01-20,Stonehill,72,Le Moyne,73,Le Moyne,92.25,-1,95.25
3641,2025-01-20,Hampton,74,N.C. A&T,73,N.C. A&T,98.5234375,1,123.5234375
3642,2025-01-20,Idaho,67,Montana,72,Montana,120.927734375,-5,119.927734375
3643,2025-01-20,Eastern Wash.,64,Montana St.,74,Montana St.,114.015625,-10,108.015625
3644,2025-01-21,Ohio,87,Eastern Mich.,94,Eastern Mich.,111.5556640625,-7,108.5556640625
3645,2025-01-21,Mississippi St.,56,Tennessee,68,Tennessee,157.15625,-12,149.15625
3646,2025-01-21,Ball St.,82,Central Mich.,80,Central Mich.,114.15625,2,140.15625
3647,2025-01-21,NIU,70,Western Mich.,72,Western Mich.,101.1728515625,-2,103.1728515625
3648,2025-01-21,Bowling Green,76,Miami (OH),84,Miami (OH),124.39453125,-8,120.39453125
3649,2025-01-21,Kent St.,83,Toledo,64,Toledo,122.328125,19,165.328125
3650,2025-01-21,Vanderbilt,87,Alabama,103,Alabama,162.99609375,-16,150.99609375
3651,2025-01-21,Boston College,56,Virginia,74,Virginia,129.515625,-18,115.515625
3652,2025-01-21,Butler,78,UConn,80,UConn,140.875,-2,142.875
3653,2025-01-21,Akron,90,Buffalo,58,Buffalo,102.0,32,158.0
3654,2025-01-21,VCU,81,Rhode Island,57,Rhode Island,125.34765625,24,173.34765625
3655,2025-01-21,Saint Joseph's,78,Davidson,61,Davidson,121.5,17,162.5
3656,2025-01-21,Dayton,82,Duquesne,62,Duquesne,110.25,20,154.25
3657,2025-01-21,Texas Tech,81,Cincinnati,71,Cincinnati,142.25,10,176.25
3658,2025-01-21,George Mason,75,St. Bonaventure,62,St. Bonaventure,127.9130859375,13,164.9130859375
3659,2025-01-21,Ohio St.,73,Purdue,70,Purdue,156.03125,3,183.03125
3660,2025-01-21,Bradley,89,Belmont,77,Belmont,124.8671875,12,160.8671875
3661,2025-01-21,UTSA,78,UAB,81,UAB,128.087890625,-3,129.087890625
3662,2025-01-21,Indiana St.,81,Illinois St.,85,Illinois St.,125.353515625,-4,125.353515625
3663,2025-01-21,Marquette,76,Seton Hall,59,Seton Hall,113.146484375,17,154.146484375
3664,2025-01-21,Missouri St.,68,UNI,79,UNI,130.91796875,-11,123.91796875
3665,2025-01-21,UCF,83,Iowa St.,108,Iowa St.,156.587890625,-25,135.587890625
3666,2025-01-21,East Carolina,85,Tulsa,76,Tulsa,104.408203125,9,137.408203125
3667,2025-01-21,UT Martin,80,Tennessee St.,81,Tennessee St.,108.810546875,-1,111.810546875
3668,2025-01-21,Missouri,53,Texas,61,Texas,141.1865234375,-8,137.1865234375
3669,2025-01-21,Creighton,73,DePaul,49,DePaul,119.263671875,24,167.263671875
3670,2025-01-21,North Carolina,66,Wake Forest,67,Wake Forest,139.515625,-1,142.515625
3671,2025-01-21,Arizona,92,Oklahoma St.,78,Oklahoma St.,128.8125,14,166.8125
3672,2025-01-21,Arizona St.,65,West Virginia,57,West Virginia,145.0,8,177.0
3673,2025-01-21,Louisville,98,SMU,73,SMU,143.515625,25,192.515625
3674,2025-01-21,Minnesota,72,Iowa,67,Iowa,137.5,5,166.5
3675,2025-01-21,Wisconsin,83,UCLA,85,UCLA,149.7109375,-2,151.7109375
3676,2025-01-21,Washington,71,Oregon,82,Oregon,151.703125,-11,144.703125
3677,2025-01-21,BYU,83,Colorado,67,Colorado,126.75,16,166.75
3678,2025-01-21,Wyoming,63,UNLV,61,UNLV,126.375,2,152.375
3679,2025-01-22,Army West Point,76,Holy Cross,71,Holy Cross,103.5,5,132.5
3680,2025-01-22,Furman,82,VMI,91,VMI,106.9140625,-9,101.9140625
3681,2025-01-22,Utah,36,Houston,70,Houston,160.69921875,-34,130.69921875
3682,2025-01-22,Robert Morris,72,Youngstown St.,70,Youngstown St.,116.6953125,2,142.6953125
3683,2025-01-22,George Washington,61,Massachusetts,74,Massachusetts,115.0,-13,106.0
3684,2025-01-22,Syracuse,72,Clemson,86,Clemson,145.0,-14,135.0
3685,2025-01-22,Lafayette,80,Loyola Maryland,59,Loyola Maryland,103.4453125,21,148.4453125
3686,2025-01-22,IU Indy,86,Green Bay,77,Green Bay,100.421875,9,133.421875
3687,2025-01-22,Purdue Fort Wayne,72,Oakland,76,Oakland,118.01953125,-4,118.01953125
3688,2025-01-22,Milwaukee,95,Wright St.,79,Wright St.,116.228515625,16,156.228515625
3689,2025-01-22,The Citadel,68,Wofford,79,Wofford,114.7421875,-11,107.7421875
3690,2025-01-22,Florida,70,South Carolina,69,South Carolina,130.3828125,1,155.3828125
3691,2025-01-22,Indiana,70,Northwestern,79,Northwestern,137.716796875,-9,132.716796875
3692,2025-01-22,Murray St.,74,Southern Ill.,64,Southern Ill.,117.078125,10,151.078125
3693,2025-01-22,Boston U.,47,Navy,62,Navy,100.7734375,-15,89.7734375
3694,2025-01-22,Virginia Tech,64,Georgia Tech,71,Georgia Tech,122.2265625,-7,119.2265625
3695,2025-01-22,Detroit Mercy,50,Cleveland St.,65,Cleveland St.,122.9677734375,-15,111.9677734375
3696,2025-01-22,Mercer,79,UNC Greensboro,78,UNC Greensboro,120.0,1,145.0
3697,2025-01-22,Xavier,71,St. John's (NY),79,St. John's (NY),151.55859375,-8,147.55859375
3698,2025-01-22,Lehigh,67,American,68,American,119.515625,-1,122.515625
3699,2025-01-22,James Madison,74,Old Dominion,60,Old Dominion,108.0,14,146.0
3700,2025-01-22,UNC Asheville,61,Gardner-Webb,53,Gardner-Webb,113.75,8,145.75
3701,2025-01-22,Longwood,77,Radford,74,Radford,119.6875,3,146.6875
3702,2025-01-22,Western Caro.,58,ETSU,85,ETSU,119.3515625,-27,96.3515625
3703,2025-01-22,High Point,86,USC Upstate,77,USC Upstate,98.03125,9,131.03125
3704,2025-01-22,Kansas,74,TCU,61,TCU,133.59375,13,170.59375
3705,2025-01-22,South Fla.,61,Charlotte,69,Charlotte,112.8310546875,-8,108.8310546875
3706,2025-01-22,Valparaiso,71,Drake,81,Drake,136.51953125,-10,130.51953125
3707,2025-01-22,Charleston So.,61,Presbyterian,71,Presbyterian,108.75,-10,102.75
3708,2025-01-22,Fordham,66,Loyola Chicago,70,Loyola Chicago,123.75,-4,123.75
3709,2025-01-22,La Salle,52,Saint Louis,64,Saint Louis,122.6884765625,-12,114.6884765625
3710,2025-01-22,UIC,78,Evansville,67,Evansville,108.05859375,11,143.05859375
3711,2025-01-22,Temple,67,North Texas,76,North Texas,137.62890625,-9,132.62890625
3712,2025-01-22,Boise St.,72,Colorado St.,75,Colorado St.,132.4375,-3,133.4375
3713,2025-01-22,Florida St.,68,California,77,California,125.2421875,-9,120.2421875
3714,2025-01-22,Georgia,65,Arkansas,68,Arkansas,134.181640625,-3,135.181640625
3715,2025-01-22,Southern California,78,Nebraska,73,Nebraska,144.3984375,5,173.3984375
3716,2025-01-22,Texas A&M,63,Ole Miss,62,Ole Miss,146.625,1,171.625
3717,2025-01-22,Kansas St.,62,Baylor,70,Baylor,147.0,-8,143.0
3718,2025-01-22,Nevada,69,Utah St.,90,Utah St.,144.4375,-21,127.4375
3719,2025-01-22,San Diego St.,77,Air Force,76,Air Force,105.9765625,1,130.9765625
3720,2025-01-22,Miami (FL),51,Stanford,88,Stanford,137.7021484375,-37,104.7021484375
3721,2025-01-23,Coastal Carolina,58,Ga. Southern,85,Ga. Southern,114.451171875,-27,91.451171875
3722,2025-01-23,Texas St.,89,Louisiana,74,Louisiana,110.75390625,15,149.75390625
3723,2025-01-23,Hampton,83,William & Mary,94,William & Mary,115.625,-11,108.625
3724,2025-01-23,Maine,86,UMass Lowell,85,UMass Lowell,118.75,1,143.75
3725,2025-01-23,UMBC,92,UAlbany,87,UAlbany,101.71875,5,130.71875
3726,2025-01-23,Marist,67,Niagara,65,Niagara,108.11328125,2,134.11328125
3727,2025-01-23,FGCU,77,Bellarmine,61,Bellarmine,90.484375,16,130.484375
3728,2025-01-23,Sacred Heart,93,Canisius,84,Canisius,93.5625,9,126.5625
3729,2025-01-23,Marshall,92,Georgia St.,79,Georgia St.,113.953125,13,150.953125
3730,2025-01-23,Drexel,61,Northeastern,70,Northeastern,118.6328125,-9,113.6328125
3731,2025-01-23,Monmouth,71,Elon,83,Elon,119.03125,-12,111.03125
3732,2025-01-23,North Florida,90,Queens (NC),81,Queens (NC),119.9375,9,152.9375
3733,2025-01-23,Stetson,67,Eastern Ky.,66,Eastern Ky.,118.0,1,143.0
3734,2025-01-23,Delaware,68,Hofstra,93,Hofstra,114.7421875,-25,93.7421875
3735,2025-01-23,Iona,73,Rider,67,Rider,105.890625,6,135.890625
3736,2025-01-23,N.C. A&T,67,Towson,83,Towson,124.1875,-16,112.1875
3737,2025-01-23,Mount St. Mary's,68,Siena,82,Siena,109.6640625,-14,99.6640625
3738,2025-01-23,Lipscomb,64,North Ala.,74,North Ala.,125.75,-10,119.75
3739,2025-01-23,Fairfield,87,Manhattan,84,Manhattan,113.02734375,3,140.02734375
3740,2025-01-23,Bryant,95,New Hampshire,76,New Hampshire,88.421875,19,131.421875
3741,2025-01-23,Western Ky.,67,Louisiana Tech,77,Louisiana Tech,129.0,-10,123.0
3742,2025-01-23,Jacksonville,79,West Ga.,62,West Ga.,97.119140625,17,138.119140625
3743,2025-01-23,Wichita St.,53,Memphis,61,Memphis,146.9052734375,-8,142.9052734375
3744,2025-01-23,NJIT,64,Vermont,68,Vermont,112.453125,-4,112.453125
3745,2025-01-23,Samford,73,Chattanooga,69,Chattanooga,126.39453125,4,154.39453125
3746,2025-01-23,Merrimack,48,Saint Peter's,37,Saint Peter's,102.1875,11,137.1875
3747,2025-01-23,UNCW,85,Col. of Charleston,83,Col. of Charleston,131.125,2,157.125
3748,2025-01-23,Campbell,79,Stony Brook,54,Stony Brook,101.5224609375,25,150.5224609375
3749,2025-01-23,Middle Tenn.,77,Sam Houston,75,Sam Houston,117.0,2,143.0
3750,2025-01-23,Austin Peay,73,Central Ark.,71,Central Ark.,102.125,2,128.125
3751,2025-01-23,South Dakota St.,65,Kansas City,64,Kansas City,107.2109375,1,132.2109375
3752,2025-01-23,South Dakota,102,North Dakota,93,North Dakota,99.125,9,132.125
3753,2025-01-23,Denver,70,Oral Roberts,68,Oral Roberts,100.703125,2,126.703125
3754,2025-01-23,Seattle U,56,UT Arlington,65,UT Arlington,113.564453125,-9,108.564453125
3755,2025-01-23,Tarleton St.,56,Abilene Christian,67,Abilene Christian,107.1875,-11,100.1875
3756,2025-01-23,St. Thomas (MN),78,Omaha,89,Omaha,118.5625,-11,111.5625
3757,2025-01-23,Grand Canyon,74,Southern Utah,59,Southern Utah,103.1328125,15,142.1328125
3758,2025-01-23,Southern Ind.,76,SIUE,82,SIUE,114.34375,-6,112.34375
3759,2025-01-23,Little Rock,62,Western Ill.,51,Western Ill.,90.490234375,11,125.490234375
3760,2025-01-23,Southeast Mo. St.,68,Lindenwood,72,Lindenwood,99.380859375,-4,99.380859375
3761,2025-01-23,Tennessee Tech,77,Tennessee St.,89,Tennessee St.,108.810546875,-12,100.810546875
3762,2025-01-23,Kennesaw St.,69,New Mexico St.,56,New Mexico St.,116.9052734375,13,153.9052734375
3763,2025-01-23,App State,55,Arkansas St.,65,Arkansas St.,133.923828125,-10,127.923828125
3764,2025-01-23,Morehead St.,73,Eastern Ill.,66,Eastern Ill.,98.96875,7,129.96875
3765,2025-01-23,Jacksonville St.,73,UTEP,66,UTEP,129.15625,7,160.15625
3766,2025-01-23,Northern Colo.,76,Idaho,77,Idaho,110.625,-1,113.625
3767,2025-01-23,Northern Ariz.,70,Eastern Wash.,61,Eastern Wash.,105.578125,9,138.578125
3768,2025-01-23,Hawaii,66,UC Davis,68,UC Davis,121.0,-2,123.0
3769,2025-01-23,San Francisco,51,Saint Mary's (CA),71,Saint Mary's (CA),150.78125,-20,134.78125
3770,2025-01-23,Maryland,91,Illinois,70,Illinois,152.826171875,21,197.826171875
3771,2025-01-23,Pepperdine,63,Oregon St.,83,Oregon St.,133.240234375,-20,117.240234375
3772,2025-01-23,Idaho St.,71,Sacramento St.,75,Sacramento St.,92.8125,-4,92.8125
3773,2025-01-23,Long Beach St.,76,CSUN,86,CSUN,124.25,-10,118.25
3774,2025-01-23,CSU Bakersfield,71,Cal St. Fullerton,68,Cal St. Fullerton,104.6875,3,131.6875
3775,2025-01-23,UC Irvine,80,UC Riverside,84,UC Riverside,125.35546875,-4,125.35546875
3776,2025-01-23,Weber St.,56,Portland St.,74,Portland St.,115.1875,-18,101.1875
3777,2025-01-23,Utah Valley,74,California Baptist,69,California Baptist,120.587890625,5,149.587890625
3778,2025-01-23,UC Santa Barbara,63,UC San Diego,77,UC San Diego,143.0791015625,-14,133.0791015625
3779,2025-01-23,LMU (CA),73,Pacific,68,Pacific,104.375,5,133.375
3780,2025-01-23,San Diego,82,Portland,92,Portland,104.5,-10,98.5
3781,2025-01-23,Washington St.,65,Santa Clara,93,Santa Clara,138.484375,-28,114.484375
3782,2025-01-24,Penn St.-Shenango,63,Youngstown St.,112,Youngstown St.,116.6953125,-49,71.6953125
3783,2025-01-24,Toledo,84,Bowling Green,71,Bowling Green,106.720703125,13,143.720703125
3784,2025-01-24,LIU,64,Saint Francis,74,Saint Francis,102.6787109375,-10,96.6787109375
3785,2025-01-24,Milwaukee,79,Northern Ky.,59,Northern Ky.,114.75,20,158.75
3786,2025-01-24,Central Conn. St.,93,Le Moyne,70,Le Moyne,92.25,23,139.25
3787,2025-01-24,Villanova,74,Marquette,87,Marquette,146.7548828125,-13,137.7548828125
3788,2025-01-24,Kent St.,59,Ohio,61,Ohio,122.306640625,-2,124.306640625
3789,2025-01-24,Wagner,66,Mercyhurst,71,Mercyhurst,103.4375,-5,102.4375
3790,2025-01-24,Chicago St.,73,Stonehill,75,Stonehill,103.0,-2,105.0
3791,2025-01-24,Saint Joseph's,72,Dayton,77,Dayton,138.41015625,-5,137.41015625
3792,2025-01-24,Michigan,64,Purdue,91,Purdue,156.03125,-27,133.03125
3793,2025-01-24,Penn St.,75,Iowa,76,Iowa,137.5,-1,140.5
3794,2025-01-24,St. Bonaventure,61,VCU,75,VCU,148.0,-14,138.0
3795,2025-01-24,UCLA,65,Washington,60,Washington,131.3046875,5,160.3046875
3796,2025-01-25,Campbell,69,Hofstra,67,Hofstra,114.7421875,2,140.7421875
3797,2025-01-25,SMU,63,NC State,57,NC State,125.21875,6,155.21875
3798,2025-01-25,N.C. A&T,74,Stony Brook,89,Stony Brook,101.5224609375,-15,90.5224609375
3799,2025-01-25,Georgetown,68,Providence,78,Providence,126.95703125,-10,120.95703125
3800,2025-01-25,Pittsburgh,77,Syracuse,73,Syracuse,124.5078125,4,152.5078125
3801,2025-01-25,Howard,75,Norfolk St.,92,Norfolk St.,121.173828125,-17,108.173828125
3802,2025-01-25,UMBC,80,Vermont,63,Vermont,112.453125,17,153.453125
3803,2025-01-25,Bucknell,82,Boston U.,85,Boston U.,110.697265625,-3,111.697265625
3804,2025-01-25,Detroit Mercy,50,Wright St.,67,Wright St.,116.228515625,-17,103.228515625
3805,2025-01-25,South Fla.,55,East Carolina,64,East Carolina,118.974609375,-9,113.974609375
3806,2025-01-25,UNC Greensboro,60,VMI,57,VMI,106.9140625,3,133.9140625
3807,2025-01-25,Jacksonville,87,Queens (NC),77,Queens (NC),119.9375,10,153.9375
3808,2025-01-25,Mississippi St.,65,South Carolina,60,South Carolina,130.3828125,5,159.3828125
3809,2025-01-25,Siena,68,Iona,72,Iona,113.3955078125,-4,113.3955078125
3810,2025-01-25,Marist,70,Canisius,47,Canisius,93.5625,23,140.5625
3811,2025-01-25,Western Caro.,80,The Citadel,78,The Citadel,93.0,2,119.0
3812,2025-01-25,UNI,74,Indiana St.,56,Indiana St.,122.86328125,18,164.86328125
3813,2025-01-25,Michigan St.,81,Rutgers,74,Rutgers,133.453125,7,164.453125
3814,2025-01-25,Seton Hall,54,Creighton,79,Creighton,147.162109375,-25,126.162109375
3815,2025-01-25,Sacred Heart,86,Niagara,77,Niagara,108.11328125,9,141.11328125
3816,2025-01-25,Monmouth,73,William & Mary,78,William & Mary,115.625,-5,114.625
3817,2025-01-25,Illinois St.,57,Bradley,61,Bradley,132.986328125,-4,132.986328125
3818,2025-01-25,Rhode Island,64,La Salle,70,La Salle,117.25,-6,115.25
3819,2025-01-25,Iowa St.,76,Arizona St.,61,Arizona St.,129.90625,15,168.90625
3820,2025-01-25,New Hampshire,80,UMass Lowell,97,UMass Lowell,118.75,-17,105.75
3821,2025-01-25,Lipscomb,68,Central Ark.,55,Central Ark.,102.125,13,139.125
3822,2025-01-25,Winthrop,62,High Point,84,High Point,131.59375,-22,113.59375
3823,2025-01-25,Oakland,71,Robert Morris,73,Robert Morris,122.75,-2,124.75
3824,2025-01-25,Delaware,54,Drexel,67,Drexel,118.287109375,-13,109.287109375
3825,2025-01-25,Binghamton,69,Bryant,83,Bryant,120.15625,-14,110.15625
3826,2025-01-25,Saint Louis,61,George Washington,67,George Washington,123.701171875,-6,121.701171875
3827,2025-01-25,Purdue Fort Wayne,91,IU Indy,80,IU Indy,107.02734375,11,142.02734375
3828,2025-01-25,North Florida,72,West Ga.,92,West Ga.,97.119140625,-20,81.119140625
3829,2025-01-25,Buffalo,77,Eastern Mich.,90,Eastern Mich.,111.5556640625,-13,102.5556640625
3830,2025-01-25,Holy Cross,70,Loyola Maryland,65,Loyola Maryland,103.4453125,5,132.4453125
3831,2025-01-25,Rider,64,Quinnipiac,75,Quinnipiac,121.5,-11,114.5
3832,2025-01-25,Columbia,78,Penn,93,Penn,100.306640625,-15,89.306640625
3833,2025-01-25,Harvard,55,Yale,84,Yale,136.546875,-29,111.546875
3834,2025-01-25,Dartmouth,84,Brown,83,Brown,113.875,1,138.875
3835,2025-01-25,Miami (OH),75,Akron,102,Akron,134.046875,-27,111.046875
3836,2025-01-25,Cornell,85,Princeton,76,Princeton,124.78515625,9,157.78515625
3837,2025-01-25,Boston College,96,North Carolina,102,North Carolina,137.375,-6,135.375
3838,2025-01-25,Kentucky,69,Vanderbilt,74,Vanderbilt,143.0,-5,142.0
3839,2025-01-25,Texas A&M,69,Texas,70,Texas,141.1865234375,-1,144.1865234375
3840,2025-01-25,Tulane,82,Rice,71,Rice,121.0,11,156.0
3841,2025-01-25,New Mexico,75,UNLV,73,UNLV,126.375,2,152.375
3842,2025-01-25,USC Upstate,54,Longwood,80,Longwood,119.03125,-26,97.03125
3843,2025-01-25,Southern Ill.,89,UIC,85,UIC,124.5078125,4,152.5078125
3844,2025-01-25,Colorado,63,Arizona,78,Arizona,153.0,-15,142.0
3845,2025-01-25,Northern Ariz.,80,Idaho,72,Idaho,110.625,8,142.625
3846,2025-01-25,Stetson,81,Bellarmine,76,Bellarmine,90.484375,5,119.484375
3847,2025-01-25,App State,66,ULM,58,ULM,94.7265625,8,126.7265625
3848,2025-01-25,Green Bay,66,Cleveland St.,81,Cleveland St.,122.9677734375,-15,111.9677734375
3849,2025-01-25,Texas St.,65,Arkansas St.,80,Arkansas St.,133.923828125,-15,122.923828125
3850,2025-01-25,Marshall,71,Ga. Southern,67,Ga. Southern,114.451171875,4,142.451171875
3851,2025-01-25,Georgia,59,Florida,89,Florida,156.0,-30,130.0
3852,2025-01-25,Western Ky.,75,Sam Houston,66,Sam Houston,117.0,9,150.0
3853,2025-01-25,UNC Asheville,69,Charleston So.,61,Charleston So.,110.5078125,8,142.5078125
3854,2025-01-25,Chattanooga,71,ETSU,63,ETSU,119.3515625,8,151.3515625
3855,2025-01-25,Evansville,78,Valparaiso,68,Valparaiso,113.970703125,10,147.970703125
3856,2025-01-25,NJIT,62,UAlbany,68,UAlbany,101.71875,-6,99.71875
3857,2025-01-25,South Carolina St.,77,N.C. Central,82,N.C. Central,110.6875,-5,109.6875
3858,2025-01-25,Prairie View,63,Alabama St.,66,Alabama St.,107.12890625,-3,108.12890625
3859,2025-01-25,Temple,79,UTSA,88,UTSA,113.0,-9,108.0
3860,2025-01-25,DePaul,69,Butler,86,Butler,127.259765625,-17,114.259765625
3861,2025-01-25,TCU,58,UCF,85,UCF,134.59375,-27,111.59375
3862,2025-01-25,Florida A&M,65,Alcorn,64,Alcorn,105.0,1,130.0
3863,2025-01-25,UT Arlington,79,Abilene Christian,76,Abilene Christian,107.1875,3,134.1875
3864,2025-01-25,Delaware St.,73,UMES,66,UMES,89.4453125,7,120.4453125
3865,2025-01-25,Drake,69,Missouri St.,62,Missouri St.,110.6796875,7,141.6796875
3866,2025-01-25,Bethune-Cookman,81,Jackson St.,86,Jackson St.,109.419921875,-5,108.419921875
3867,2025-01-25,FGCU,77,Eastern Ky.,81,Eastern Ky.,118.0,-4,118.0
3868,2025-01-25,Weber St.,87,Sacramento St.,81,Sacramento St.,92.8125,6,122.8125
3869,2025-01-25,Utah St.,87,Air Force,58,Air Force,105.9765625,29,158.9765625
3870,2025-01-25,Colgate,77,American,81,American,119.515625,-4,119.515625
3871,2025-01-25,James Madison,86,Georgia St.,79,Georgia St.,113.953125,7,144.953125
3872,2025-01-25,Oregon,69,Minnesota,77,Minnesota,127.75,-8,123.75
3873,2025-01-25,Belmont,95,Murray St.,77,Murray St.,116.8828125,18,158.8828125
3874,2025-01-25,Coppin St.,64,Morgan St.,80,Morgan St.,97.0,-16,85.0
3875,2025-01-25,Manhattan,74,Mount St. Mary's,64,Mount St. Mary's,118.50390625,10,152.50390625
3876,2025-01-25,Tennessee Tech,89,UT Martin,85,UT Martin,101.904296875,4,129.904296875
3877,2025-01-25,Radford,82,Presbyterian,69,Presbyterian,108.75,13,145.75
3878,2025-01-25,Nicholls,57,A&M-Corpus Christi,61,A&M-Corpus Christi,121.375,-4,121.375
3879,2025-01-25,Duke,63,Wake Forest,56,Wake Forest,139.515625,7,170.515625
3880,2025-01-25,UIW,63,Southeastern La.,86,Southeastern La.,117.875,-23,98.875
3881,2025-01-25,Baylor,76,Utah,61,Utah,133.25,15,172.25
3882,2025-01-25,Furman,79,Mercer,74,Mercer,112.859375,5,141.859375
