,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
1279,2022-11-27,Valparaiso,81,James Madison,79,James Madison,27.20703125,2,29.20703125
1280,2022-11-27,Oakland,64,Missouri St.,76,Missouri St.,21.75,-12,9.75
1281,2022-11-27,Stetson,85,Campbell,87,Campbell,17.671875,-2,15.671875
1282,2022-11-27,Stonehill,59,UMass Lowell,73,UMass Lowell,22.33984375,-14,8.33984375
1283,2022-11-27,Colby-Sawyer,61,Holy Cross,95,Holy Cross,8.720703125,-34,-25.279296875
1284,2022-11-27,ETSU,47,Georgia,62,Georgia,19.96875,-15,4.96875
1285,2022-11-27,Trinity Christian,68,Indiana St.,105,Indiana St.,27.109375,-37,-9.890625
1286,2022-11-27,Montana St.,71,Middle Tenn.,72,Middle Tenn.,24.4375,-1,23.4375
1287,2022-11-27,Harvard,60,Fordham,68,Fordham,21.3828125,-8,13.3828125
1288,2022-11-27,Ole Miss,55,Oklahoma,59,Oklahoma,28.080078125,-4,24.080078125
1289,2022-11-27,Cal St. Fullerton,57,North Dakota,73,North Dakota,13.0,-16,-3.0
1290,2022-11-27,Radford,69,Elon,53,Elon,8.109375,16,24.109375
1291,2022-11-27,Alabama St.,58,Ohio,72,Ohio,23.0,-14,9.0
1292,2022-11-27,Maine,63,Brown,70,Brown,17.203125,-7,10.203125
1293,2022-11-27,Hartford,58,Colgate,92,Colgate,23.36328125,-34,-10.63671875
1294,2022-11-27,Wagner,62,NJIT,57,NJIT,9.451171875,5,14.451171875
1295,2022-11-27,Bluffton,41,Purdue Fort Wayne,106,Purdue Fort Wayne,16.6875,-65,-48.3125
1296,2022-11-27,UC San Diego,66,Eastern Mich.,63,Eastern Mich.,11.78125,3,14.78125
1297,2022-11-27,Southeast Mo. St.,71,UC Davis,73,UC Davis,18.6484375,-2,16.6484375
1298,2022-11-27,Tennessee Tech,77,Northern Ky.,85,Northern Ky.,19.568359375,-8,11.568359375
1299,2022-11-27,FDU,63,Saint Peter's,77,Saint Peter's,10.8125,-14,-3.1875
1300,2022-11-27,Belmont,68,Georgia St.,66,Georgia St.,15.3125,2,17.3125
1301,2022-11-27,Drexel,61,Temple,73,Temple,25.171875,-12,13.171875
1302,2022-11-27,Canisius,66,Buffalo,86,Buffalo,17.0,-20,-3.0
1303,2022-11-27,South Alabama,84,Robert Morris,70,Robert Morris,15.79296875,14,29.79296875
1304,2022-11-27,San Jose St.,67,Ball St.,65,Ball St.,23.0,2,25.0
1305,2022-11-27,Lamar University,50,SMU,75,SMU,18.64453125,-25,-6.35546875
1306,2022-11-27,Mobile,52,Southern Miss.,103,Southern Miss.,25.6767578125,-51,-25.3232421875
1307,2022-11-27,Wofford,75,LSU,78,LSU,20.0,-3,17.0
1308,2022-11-27,Northwestern St.,69,Bethune-Cookman,66,Bethune-Cookman,7.986328125,3,10.986328125
1309,2022-11-27,Villanova,67,Oregon,74,Oregon,29.26171875,-7,22.26171875
1310,2022-11-27,Montana,56,Air Force,59,Air Force,19.994140625,-3,16.994140625
1311,2022-11-27,Yale,62,Colorado,65,Colorado,26.4140625,-3,23.4140625
1312,2022-11-27,Bethel (TN),65,Arkansas St.,90,Arkansas St.,13.0,-25,-12.0
1313,2022-11-27,Abilene Christian,92,Northern Ariz.,82,Northern Ariz.,18.0,10,28.0
1314,2022-11-27,Prairie View,53,Oklahoma St.,78,Oklahoma St.,31.06640625,-25,6.06640625
1315,2022-11-27,Saint Louis,60,Auburn,65,Auburn,32.828125,-5,27.828125
1316,2022-11-27,Tenn. Southern,84,Samford,82,Samford,24.6015625,2,26.6015625
1317,2022-11-27,Duke,56,Purdue,75,Purdue,35.21875,-19,16.21875
1318,2022-11-27,North Carolina,101,Alabama,103,Alabama,39.26171875,-2,37.26171875
1319,2022-11-27,Boston U.,46,Milwaukee,67,Milwaukee,18.125,-21,-2.875
1320,2022-11-27,Quinnipiac,70,Hofstra,72,Hofstra,26.90625,-2,24.90625
1321,2022-11-27,Idaho St.,77,Central Ark.,81,Central Ark.,8.712890625,-4,4.712890625
1322,2022-11-27,Delaware,73,Penn,86,Penn,22.84375,-13,9.84375
1323,2022-11-27,Miami (FL),66,UCF,64,UCF,28.56640625,2,30.56640625
1324,2022-11-27,Siena,60,Seton Hall,55,Seton Hall,27.0859375,5,32.0859375
1325,2022-11-27,Towson,70,Mercer,60,Mercer,17.375,10,27.375
1326,2022-11-27,Rogers St.,70,Oral Roberts,81,Oral Roberts,27.0,-11,16.0
1327,2022-11-27,Alcorn,54,Arizona St.,76,Arizona St.,28.521484375,-22,6.521484375
1328,2022-11-27,Long Beach St.,78,Vermont,58,Vermont,25.87109375,20,45.87109375
1329,2022-11-27,Michigan St.,78,Portland,77,Portland,17.75,1,18.75
1330,2022-11-27,UIW,63,Grambling,61,Grambling,19.609375,2,21.609375
1331,2022-11-27,North Dakota St.,71,Jacksonville St.,81,Jacksonville St.,16.587890625,-10,6.587890625
1332,2022-11-27,Eastern Wash.,79,FIU,90,FIU,16.5068359375,-11,5.5068359375
1333,2022-11-27,Bellarmine,60,UCLA,81,UCLA,38.0,-21,17.0
1334,2022-11-27,Monmouth,76,Lehigh,80,Lehigh,16.03125,-4,12.03125
1335,2022-11-27,Northern Colo.,74,New Mexico,98,New Mexico,27.3427734375,-24,3.3427734375
1336,2022-11-27,Evansville,56,Fairfield,63,Fairfield,16.541015625,-7,9.541015625
1337,2022-11-27,Florida St.,58,Nebraska,75,Nebraska,23.9375,-17,6.9375
1338,2022-11-27,Xavier,84,Gonzaga,88,Gonzaga,34.1640625,-4,30.1640625
1339,2022-11-27,North Texas,51,UNCW,55,UNCW,20.640625,-4,16.640625
1340,2022-11-27,Florida,55,West Virginia,84,West Virginia,32.53125,-29,3.53125
1341,2022-11-27,Dartmouth,78,UTSA,77,UTSA,10.7587890625,1,11.7587890625
1342,2022-11-27,Iowa St.,53,UConn,71,UConn,38.98046875,-18,20.98046875
1343,2022-11-27,Oregon St.,71,Portland St.,83,Portland St.,12.3125,-12,0.3125
1344,2022-11-27,Texas St.,65,Hawaii,72,Hawaii,22.169921875,-7,15.169921875
1345,2022-11-27,Iona,76,Santa Clara,86,Santa Clara,26.490234375,-10,16.490234375
1346,2022-11-28,UC Davis,81,Boston U.,70,Boston U.,16.5625,11,27.5625
1347,2022-11-28,Grambling,73,Dartmouth,49,Dartmouth,12.392578125,24,36.392578125
1348,2022-11-28,McNeese,83,UT Martin,86,UT Martin,11.53125,-3,8.53125
1349,2022-11-28,ULM,60,Tulane,75,Tulane,24.103515625,-15,9.103515625
1350,2022-11-28,Framingham St.,44,Bryant,98,Bryant,20.28515625,-54,-33.71484375
1351,2022-11-28,Western New Eng.,59,Sacred Heart,100,Sacred Heart,9.109375,-41,-31.890625
1352,2022-11-28,Columbia,39,Marist,52,Marist,12.5,-13,-0.5
1353,2022-11-28,Arlington Baptist,46,Tex. A&M-Commerce,101,Tex. A&M-Commerce,11.0,-55,-44.0
1354,2022-11-28,Minnesota,57,Virginia Tech,67,Virginia Tech,26.5546875,-10,16.5546875
1355,2022-11-28,Champion Chris.,52,Southern U.,112,Southern U.,16.4375,-60,-43.5625
1356,2022-11-28,Omaha,54,Mississippi St.,74,Mississippi St.,29.9375,-20,9.9375
1357,2022-11-28,UIW,62,UTSA,68,UTSA,10.7587890625,-6,4.7587890625
1358,2022-11-28,Fisk,55,Alabama A&M,71,Alabama A&M,10.7578125,-16,-5.2421875
1359,2022-11-28,Troy,61,Arkansas,74,Arkansas,35.1015625,-13,22.1015625
1360,2022-11-28,Texas Southern,55,Kansas,87,Kansas,35.0,-32,3.0
1361,2022-11-28,Howard Payne,41,UT Arlington,99,UT Arlington,17.25390625,-58,-40.74609375
1362,2022-11-28,Southeast Mo. St.,68,Milwaukee,84,Milwaukee,18.125,-16,2.125
1363,2022-11-28,Mt. Marty,58,South Dakota,97,South Dakota,10.3125,-39,-28.6875
1364,2022-11-28,Pittsburgh,87,Northwestern,58,Northwestern,33.453125,29,62.453125
1365,2022-11-28,Longwood,68,San Diego,71,San Diego,13.8505859375,-3,10.8505859375
1366,2022-11-28,Sam Houston,60,Nevada,78,Nevada,27.97265625,-18,9.97265625
1367,2022-11-28,Seattle U,66,Washington,77,Washington,22.97265625,-11,11.97265625
1368,2022-11-28,Cal Poly,62,Pacific,58,Pacific,17.21875,4,21.21875
1369,2022-11-29,Virginia-Lynchburg,59,Morgan St.,123,Morgan St.,8.1875,-64,-55.8125
1370,2022-11-29,Furman,65,App State,61,App State,19.62890625,4,23.62890625
1371,2022-11-29,LIU,68,St. John's (NY),95,St. John's (NY),27.84375,-27,0.84375
1372,2022-11-29,St. Joseph's (L.I.),48,Stony Brook,89,Stony Brook,9.3828125,-41,-31.6171875
1373,2022-11-29,Old Dominion,60,Col. of Charleston,75,Col. of Charleston,27.78125,-15,12.78125
1374,2022-11-29,UC Santa Barbara,61,Duquesne,72,Duquesne,24.0,-11,13.0
1375,2022-11-29,UNC Asheville,66,N.C. Central,79,N.C. Central,16.5615234375,-13,3.5615234375
1376,2022-11-29,Massachusetts,73,South Fla.,67,South Fla.,19.96875,6,25.96875
1377,2022-11-29,Purdue Northwest,67,Central Mich.,74,Central Mich.,8.91796875,-7,1.91796875
1378,2022-11-29,VMI,57,Presbyterian,72,Presbyterian,7.875,-15,-7.125
1379,2022-11-29,South Carolina St.,73,East Carolina,68,East Carolina,20.0,5,25.0
1380,2022-11-29,UAlbany,62,American,88,American,15.5625,-26,-10.4375
1381,2022-11-29,William & Mary,64,NC State,85,NC State,30.6875,-21,9.6875
1382,2022-11-29,Charlotte,68,Davidson,66,Davidson,22.318359375,2,24.318359375
1383,2022-11-29,Maryland,79,Louisville,54,Louisville,11.25,25,36.25
1384,2022-11-29,Queens (NC),72,Bowling Green,66,Bowling Green,12.09375,6,18.09375
1385,2022-11-29,Trinity Baptist,49,North Florida,90,North Florida,12.1875,-41,-28.8125
1386,2022-11-29,Toccoa Falls,52,Winthrop,99,Winthrop,15.0859375,-47,-31.9140625
1387,2022-11-29,Penn St.,94,Clemson,101,Clemson,26.0,-7,19.0
1388,2022-11-29,Bellarmine,41,Kentucky,60,Kentucky,31.37890625,-19,12.37890625
1389,2022-11-29,Ky. Christian,62,Morehead St.,109,Morehead St.,15.7958984375,-47,-31.2041015625
1390,2022-11-29,Jackson St.,78,Miami (OH),95,Miami (OH),13.90625,-17,-3.09375
1391,2022-11-29,Johnson (FL),51,Stetson,125,Stetson,19.6162109375,-74,-54.3837890625
1392,2022-11-29,Brown,59,Central Conn. St.,51,Central Conn. St.,8.62890625,8,16.62890625
1393,2022-11-29,Syracuse,44,Illinois,73,Illinois,34.26171875,-29,5.26171875
1394,2022-11-29,Ozark Christian,68,Oral Roberts,116,Oral Roberts,27.0,-48,-21.0
1395,2022-11-29,Champion Chris.,50,Nicholls,115,Nicholls,13.1826171875,-65,-51.8173828125
1396,2022-11-29,North Central (MN),63,St. Thomas (MN),111,St. Thomas (MN),21.81640625,-48,-26.18359375
1397,2022-11-29,Missouri,88,Wichita St.,84,Wichita St.,24.685546875,4,28.685546875
1398,2022-11-29,Montana,54,Southern Miss.,64,Southern Miss.,25.6767578125,-10,15.6767578125
1399,2022-11-29,Idaho St.,75,Kansas City,65,Kansas City,9.451171875,10,19.451171875
1400,2022-11-29,Loyola (LA),70,Louisiana,104,Louisiana,24.21875,-34,-9.78125
1401,2022-11-29,St. Ambrose,54,SIUE,89,SIUE,13.57421875,-35,-21.42578125
1402,2022-11-29,Norfolk St.,52,Houston,100,Houston,41.0,-48,-7.0
1403,2022-11-29,Ottawa (AZ),51,Northern Ariz.,82,Northern Ariz.,18.0,-31,-13.0
1404,2022-11-29,Weber St.,65,Tarleton St.,75,Tarleton St.,20.46875,-10,10.46875
1405,2022-11-29,Baylor,70,Marquette,96,Marquette,32.390625,-26,6.390625
1406,2022-11-29,CSUN,46,Boise St.,55,Boise St.,28.7255859375,-9,19.7255859375
1407,2022-11-29,Alcorn,72,Grand Canyon,80,Grand Canyon,24.2626953125,-8,16.2626953125
1408,2022-11-29,Westminster (UT),70,BYU,100,BYU,28.7421875,-30,-1.2578125
1409,2022-11-29,Georgia Tech,65,Iowa,81,Iowa,33.26171875,-16,17.26171875
1410,2022-11-29,Wake Forest,78,Wisconsin,75,Wisconsin,31.078125,3,34.078125
1411,2022-11-29,Virginia,70,Michigan,68,Michigan,29.705078125,2,31.705078125
1412,2022-11-29,UC Irvine,69,San Diego St.,72,San Diego St.,33.919921875,-3,30.919921875
1413,2022-11-29,La Sierra,49,CSU Bakersfield,90,CSU Bakersfield,11.7421875,-41,-29.2578125
1414,2022-11-30,Navy,77,Lipscomb,82,Lipscomb,21.1875,-5,16.1875
1415,2022-11-30,Santa Clara,89,Wyoming,85,Wyoming,18.49609375,4,22.49609375
1416,2022-11-30,Merrimack,51,UMass Lowell,77,UMass Lowell,22.33984375,-26,-3.66015625
1417,2022-11-30,Loyola Maryland,84,Binghamton,70,Binghamton,12.203125,14,26.203125
1418,2022-11-30,Merchant Marine,57,Army West Point,88,Army West Point,16.203125,-31,-14.796875
1419,2022-11-30,Temple,67,La Salle,51,La Salle,16.75,16,32.75
1420,2022-11-30,Kansas St.,64,Butler,76,Butler,23.140625,-12,11.140625
1421,2022-11-30,Saint Francis (PA),65,Bucknell,89,Bucknell,10.421875,-24,-13.578125
1422,2022-11-30,Harvard,72,Holy Cross,38,Holy Cross,8.720703125,34,42.720703125
1423,2022-11-30,NJIT,60,Cincinnati,86,Cincinnati,32.234375,-26,6.234375
1424,2022-11-30,NVU-Johnson,41,Dartmouth,99,Dartmouth,12.392578125,-58,-45.607421875
1425,2022-11-30,Eastern Nazarene,45,Stonehill,92,Stonehill,10.1953125,-47,-36.8046875
1426,2022-11-30,Drake,73,Indiana St.,75,Indiana St.,27.109375,-2,25.109375
1427,2022-11-30,Coppin St.,82,UMBC,109,UMBC,18.095703125,-27,-8.904296875
1428,2022-11-30,Richmond,67,Toledo,90,Toledo,27.8125,-23,4.8125
1429,2022-11-30,Cairn,58,Princeton,92,Princeton,26.5859375,-34,-7.4140625
1430,2022-11-30,Elon,70,High Point,84,High Point,12.125,-14,-1.875
1431,2022-11-30,UNC Greensboro,56,N.C. A&T,73,N.C. A&T,9.98828125,-17,-7.01171875
1432,2022-11-30,Columbia Int'l,59,USC Upstate,93,USC Upstate,15.306640625,-34,-18.693359375
1433,2022-11-30,FDU,66,Hartford,74,Hartford,-1.046875,-8,-9.046875
1434,2022-11-30,Mars Hill,56,ETSU,84,ETSU,15.390625,-28,-12.609375
1435,2022-11-30,Lafayette,56,Drexel,64,Drexel,18.265625,-8,10.265625
1436,2022-11-30,Hofstra,77,George Mason,81,George Mason,23.0,-4,19.0
1437,2022-11-30,UC Clermont,44,Ohio,113,Ohio,23.0,-69,-46.0
1438,2022-11-30,Hampton,54,Georgia,73,Georgia,19.96875,-19,0.96875
1439,2022-11-30,Western Mich.,47,Dayton,67,Dayton,28.125,-20,8.125
1440,2022-11-30,Southern Ill.,80,Evansville,53,Evansville,6.0,27,33.0
1441,2022-11-30,Vanderbilt,65,VCU,70,VCU,29.46875,-5,24.46875
1442,2022-11-30,The Citadel,76,Charleston So.,73,Charleston So.,7.451171875,3,10.451171875
1443,2022-11-30,Gardner-Webb,71,Western Caro.,55,Western Caro.,15.609375,16,31.609375
1444,2022-11-30,Akron,57,Marshall,68,Marshall,28.0,-11,17.0
1445,2022-11-30,Eastern Mich.,80,FIU,68,FIU,16.5068359375,12,28.5068359375
1446,2022-11-30,Howard,40,Yale,86,Yale,28.5,-46,-17.5
1447,2022-11-30,Chattanooga,81,Tennessee Tech,74,Tennessee Tech,12.2265625,7,19.2265625
1448,2022-11-30,Lehigh,60,UMES,64,UMES,13.16015625,-4,9.16015625
1449,2022-11-30,South Alabama,59,Fla. Atlantic,84,Fla. Atlantic,32.6142578125,-25,7.6142578125
1450,2022-11-30,Middle Tenn.,64,St. Bonaventure,71,St. Bonaventure,17.4375,-7,10.4375
1451,2022-11-30,Sacred Heart,66,New Hampshire,61,New Hampshire,13.953125,5,18.953125
1452,2022-11-30,McNeese,40,Tennessee,76,Tennessee,38.625,-36,2.625
1453,2022-11-30,Purdue,79,Florida St.,69,Florida St.,16.474609375,10,26.474609375
1454,2022-11-30,Ohio St.,72,Duke,81,Duke,33.1015625,-9,24.1015625
1455,2022-11-30,Rutgers,61,Miami (FL),68,Miami (FL),32.21875,-7,25.21875
1456,2022-11-30,UNCW,60,Coastal Carolina,58,Coastal Carolina,15.71875,2,17.71875
1457,2022-11-30,Delaware St.,73,St. Francis Brooklyn,81,St. Francis Brooklyn,6.890625,-8,-1.109375
1458,2022-11-30,FGCU,70,Ga. Southern,53,Ga. Southern,17.5986328125,17,34.5986328125
1459,2022-11-30,Maine,67,Fordham,72,Fordham,21.3828125,-5,16.3828125
1460,2022-11-30,Dallas Christian,64,UIW,112,UIW,9.0517578125,-48,-38.9482421875
1461,2022-11-30,Jacksonville,61,UAB,80,UAB,31.4794921875,-19,12.4794921875
1462,2022-11-30,A&M-Corpus Christi,82,UTRGV,89,UTRGV,13.21875,-7,6.21875
1463,2022-11-30,Providence,62,TCU,75,TCU,33.25,-13,20.25
1464,2022-11-30,Monmouth,62,Rider,88,Rider,17.78125,-26,-8.21875
1465,2022-11-30,East-West U.,56,Lindenwood,103,Lindenwood,4.703125,-47,-42.296875
1466,2022-11-30,North Ala.,68,Memphis,87,Memphis,31.234375,-19,12.234375
1467,2022-11-30,Georgetown,65,Texas Tech,79,Texas Tech,29.65625,-14,15.65625
1468,2022-11-30,UNI,53,Bradley,68,Bradley,27.5078125,-15,12.5078125
1469,2022-11-30,North Dakota,44,Iowa St.,63,Iowa St.,32.0,-19,13.0
1470,2022-11-30,NIU,90,Eastern Ill.,70,Eastern Ill.,6.83203125,20,26.83203125
1471,2022-11-30,SMU,64,Texas A&M,83,Texas A&M,32.853515625,-19,13.853515625
1472,2022-11-30,Prairie View,62,Rice,70,Rice,18.576171875,-8,10.576171875
1473,2022-11-30,Missouri St.,66,UIC,51,UIC,15.375,15,30.375
1474,2022-11-30,Western Ky.,75,Austin Peay,74,Austin Peay,9.25,1,10.25
1475,2022-11-30,Florida A&M,62,Florida,102,Florida,28.2802734375,-40,-11.7197265625
1476,2022-11-30,North American,46,Abilene Christian,93,Abilene Christian,18.6875,-47,-28.3125
1477,2022-11-30,Saint Joseph's,85,Penn,80,Penn,22.84375,5,27.84375
1478,2022-11-30,Southern Ind.,78,Western Ill.,86,Western Ill.,15.0,-8,7.0
1479,2022-11-30,Southeastern La.,63,Xavier,95,Xavier,32.71484375,-32,0.71484375
1480,2022-11-30,Central Ark.,70,Loyola Chicago,85,Loyola Chicago,14.56640625,-15,-0.43359375
1481,2022-11-30,Montana St.,86,Southern Utah,83,Southern Utah,22.42578125,3,25.42578125
1482,2022-11-30,UTEP,70,New Mexico St.,95,New Mexico St.,19.98828125,-25,-5.01171875
1483,2022-11-30,Ark.-Pine Bluff,53,Air Force,81,Air Force,19.994140625,-28,-8.005859375
1484,2022-11-30,LMU (CA),71,Colorado St.,87,Colorado St.,22.328125,-16,6.328125
1485,2022-11-30,Tennessee St.,63,Saint Louis,80,Saint Louis,28.0,-17,11.0
1486,2022-11-30,Samford,98,DePaul,103,DePaul,20.8125,-5,15.8125
1487,2022-11-30,South Carolina,55,George Washington,79,George Washington,20.0,-24,-4.0
1488,2022-11-30,North Carolina,65,Indiana,77,Indiana,35.125,-12,23.125
1489,2022-11-30,Boston College,67,Nebraska,88,Nebraska,23.9375,-21,2.9375
1490,2022-11-30,Michigan St.,52,Notre Dame,70,Notre Dame,20.59375,-18,2.59375
1491,2022-11-30,Little Rock,68,San Francisco,90,San Francisco,26.025390625,-22,4.025390625
1492,2022-11-30,Portland Bible,31,Portland St.,114,Portland St.,12.3125,-83,-70.6875
1493,2022-11-30,New Mexico,69,Saint Mary's (CA),65,Saint Mary's (CA),35.294921875,4,39.294921875
1494,2022-11-30,Multnomah,79,Portland,100,Portland,17.75,-21,-3.25
1495,2022-11-30,Southern California,66,California,51,California,13.42578125,15,28.42578125
1496,2022-11-30,Cal St. Fullerton,62,Seattle U,69,Seattle U,20.728515625,-7,13.728515625
1497,2022-11-30,UC Riverside,60,California Baptist,65,California Baptist,19.6875,-5,14.6875
1498,2022-12-01,Oklahoma St.,64,UConn,74,UConn,38.98046875,-10,28.98046875
1499,2022-12-01,Robert Morris,80,Wright St.,59,Wright St.,19.251953125,21,40.251953125
1500,2022-12-01,Cornell,74,Delaware,67,Delaware,12.708984375,7,19.708984375
1501,2022-12-01,Middle Ga. St.,53,Georgia St.,79,Georgia St.,15.3125,-26,-10.6875
1502,2022-12-01,Youngstown St.,73,Northern Ky.,77,Northern Ky.,19.568359375,-4,15.568359375
1503,2022-12-01,Mount St. Mary's,73,Saint Peter's,58,Saint Peter's,10.8125,15,25.8125
1504,2022-12-01,Creighton,67,Texas,72,Texas,37.9375,-5,32.9375
1505,2022-12-01,Presbyterian,63,Wofford,76,Wofford,18.640625,-13,5.640625
1506,2022-12-01,Fairfield,53,Manhattan,56,Manhattan,14.2265625,-3,11.2265625
1507,2022-12-01,N.C. Central,78,Radford,80,Radford,20.4296875,-2,18.4296875
1508,2022-12-01,Oakland,64,Cleveland St.,80,Cleveland St.,18.65234375,-16,2.65234375
1509,2022-12-01,Detroit Mercy,75,Purdue Fort Wayne,66,Purdue Fort Wayne,16.6875,9,25.6875
1510,2022-12-01,NVU-Lyndon,63,Vermont,101,Vermont,25.87109375,-38,-12.12890625
1511,2022-12-01,Mississippi Val.,38,Arkansas St.,58,Arkansas St.,13.0,-20,-7.0
1512,2022-12-01,Milwaukee,81,Green Bay,67,Green Bay,1.0,14,15.0
1513,2022-12-01,Denver,93,Houston Christian,83,Houston Christian,4.71875,10,14.71875
1514,2022-12-01,Chicago St.,73,Bethune-Cookman,86,Bethune-Cookman,7.986328125,-13,-5.013671875
1515,2022-12-01,Illinois St.,67,Murray St.,70,Murray St.,15.1875,-3,12.1875
1516,2022-12-01,Valparaiso,64,Belmont,76,Belmont,22.0,-12,10.0
1517,2022-12-01,Arizona,66,Utah,81,Utah,27.71875,-15,12.71875
1518,2022-12-01,Arizona St.,60,Colorado,59,Colorado,26.4140625,1,27.4140625
1519,2022-12-01,Texas St.,65,Lamar University,55,Lamar University,5.697265625,10,15.697265625
1520,2022-12-01,Utah Tech,81,Utah St.,86,Utah St.,33.5517578125,-5,28.5517578125
1521,2022-12-01,Pacific,74,UC Davis,72,UC Davis,18.6484375,2,20.6484375
1522,2022-12-01,Northwestern St.,102,SFA,96,SFA,23.24609375,6,29.24609375
1523,2022-12-01,Seton Hall,65,Kansas,91,Kansas,35.0,-26,9.0
1524,2022-12-01,Washington,65,Oregon St.,66,Oregon St.,16.71484375,-1,15.71484375
1525,2022-12-01,Washington St.,60,Oregon,74,Oregon,29.26171875,-14,15.26171875
1526,2022-12-01,UCLA,80,Stanford,66,Stanford,25.64453125,14,39.64453125
1527,2022-12-01,Tex. A&M-Commerce,53,Hawaii,51,Hawaii,22.169921875,2,24.169921875
1528,2022-12-02,Brown,72,Bryant,60,Bryant,20.28515625,12,32.28515625
1529,2022-12-02,Charleston So.,59,South Fla.,79,South Fla.,19.96875,-20,-0.03125
1530,2022-12-02,Eastern Ky.,80,James Madison,97,James Madison,27.20703125,-17,10.20703125
1531,2022-12-02,Niagara,56,Iona,78,Iona,28.75,-22,6.75
1532,2022-12-02,Boston U.,68,Merrimack,54,Merrimack,10.1484375,14,24.1484375
1533,2022-12-02,Canisius,70,Siena,74,Siena,17.44921875,-4,13.44921875
1534,2022-12-02,South Dakota St.,68,Kent St.,83,Kent St.,28.37109375,-15,13.37109375
1535,2022-12-02,Campbell,69,East Carolina,79,East Carolina,20.0,-10,10.0
1536,2022-12-02,Wake Forest,57,Clemson,77,Clemson,26.0,-20,6.0
1537,2022-12-02,Pittsburgh,68,NC State,60,NC State,30.6875,8,38.6875
1538,2022-12-02,UMES,59,Liberty,79,Liberty,29.8984375,-20,9.8984375
1539,2022-12-02,Massachusetts,71,Harvard,68,Harvard,20.0703125,3,23.0703125
1540,2022-12-02,Towson,74,LIU,64,LIU,-3.01953125,10,6.98046875
1541,2022-12-02,Kennesaw St.,66,Mercer,63,Mercer,17.375,3,20.375
1542,2022-12-02,Southern U.,59,Louisiana Tech,74,Louisiana Tech,22.4208984375,-15,7.4208984375
1543,2022-12-02,App State,62,Charlotte,71,Charlotte,26.4384765625,-9,17.4384765625
1544,2022-12-02,Florida A&M,46,Georgia,68,Georgia,19.96875,-22,-2.03125
1545,2022-12-02,Northeastern,63,Georgia Tech,81,Georgia Tech,20.01953125,-18,2.01953125
1546,2022-12-02,Colgate,66,Auburn,93,Auburn,32.828125,-27,5.828125
1547,2022-12-02,UT Arlington,59,LSU,63,LSU,20.0,-4,16.0
1548,2022-12-02,Baylor,64,Gonzaga,63,Gonzaga,34.1640625,1,35.1640625
1549,2022-12-02,NIU,47,Idaho,84,Idaho,10.453125,-37,-26.546875
1550,2022-12-02,Illinois,66,Maryland,71,Maryland,33.25,-5,28.25
1551,2022-12-02,Occidental,57,San Diego St.,95,San Diego St.,33.919921875,-38,-4.080078125
1552,2022-12-02,Bethesda (CA),76,UC San Diego,81,UC San Diego,14.748046875,-5,9.748046875
1553,2022-12-03,Fordham,95,Tulane,90,Tulane,24.103515625,5,29.103515625
1554,2022-12-03,Syracuse,62,Notre Dame,61,Notre Dame,20.59375,1,21.59375
1555,2022-12-03,Saint Francis (PA),59,Ohio St.,96,Ohio St.,28.625,-37,-8.375
1556,2022-12-03,South Carolina,74,Georgetown,71,Georgetown,17.359375,3,20.359375
1557,2022-12-03,South Carolina St.,76,Furman,88,Furman,29.25,-12,17.25
1558,2022-12-03,Chattanooga,82,Gardner-Webb,71,Gardner-Webb,16.58984375,11,27.58984375
1559,2022-12-03,Oklahoma,66,Villanova,70,Villanova,28.21875,-4,24.21875
1560,2022-12-03,Wagner,64,Army West Point,75,Army West Point,16.203125,-11,5.203125
1561,2022-12-03,Col. of Charleston,79,The Citadel,57,The Citadel,11.5703125,22,33.5703125
1562,2022-12-03,VCU,73,Temple,83,Temple,25.171875,-10,15.171875
1563,2022-12-03,Navy,72,VMI,80,VMI,7.625,-8,-0.375
1564,2022-12-03,FDU,97,Saint Joseph's,80,Saint Joseph's,20.75,17,37.75
1565,2022-12-03,Indiana St.,88,Miami (OH),61,Miami (OH),13.90625,27,40.90625
1566,2022-12-03,Toledo,73,George Mason,80,George Mason,23.0,-7,16.0
1567,2022-12-03,La Salle,84,Penn,81,Penn,22.84375,3,25.84375
1568,2022-12-03,Ball St.,77,Duquesne,78,Duquesne,24.0,-1,23.0
1569,2022-12-03,North Florida,88,High Point,93,High Point,12.125,-5,7.125
1570,2022-12-03,UT Martin,83,UNC Asheville,90,UNC Asheville,19.2578125,-7,12.2578125
1571,2022-12-03,UMBC,88,Lehigh,62,Lehigh,16.03125,26,42.03125
1572,2022-12-03,UMass Lowell,70,Sacred Heart,59,Sacred Heart,9.109375,11,20.109375
1573,2022-12-03,Princeton,83,Drexel,63,Drexel,18.265625,20,38.265625
1574,2022-12-03,CSU Bakersfield,54,Dartmouth,79,Dartmouth,12.392578125,-25,-12.607421875
1575,2022-12-03,Tennessee Tech,66,Butler,80,Butler,23.140625,-14,9.140625
1576,2022-12-03,Southeastern La.,74,Dayton,80,Dayton,28.125,-6,22.125
1577,2022-12-03,Davidson,67,Delaware,69,Delaware,12.708984375,-2,10.708984375
1578,2022-12-03,Bucknell,79,NJIT,63,NJIT,9.451171875,16,25.451171875
1579,2022-12-03,Mississippi Val.,52,Mississippi St.,82,Mississippi St.,29.9375,-30,-0.0625
